lat,long,date
42.753,-98.084,2015-04-22
42.755,-97.946,2015-03-09
42.756,-98.033,2015-04-14
42.759,-123.529,2015-04-19
42.761,-123.541,2015-04-19
42.762,-116.716,2015-04-18
42.764,-94.357,2015-05-09
42.765,-116.694,2015-04-18
42.765,-94.369,2015-05-09
42.766,-123.544,2015-04-19
42.768,-123.526,2015-04-19
42.771,-93.334,2015-03-20
42.778,-84.634,2015-05-22
42.779,-93.346,2015-04-04
42.78,-84.625,2015-06-16
42.782,-93.67,2015-04-03
42.786,-122.465,2015-04-21
42.786,-104.473,2015-08-28
42.786,-91.358,2015-04-04
42.786,-74.599,2015-07-31
42.789,-93.339,2015-04-04
42.79,-91.065,2015-04-28
42.791,-100.115,2015-03-21
42.791,-98.046,2015-04-27
42.793,-122.954,2015-08-18
42.794,-97.215,2015-04-27
42.794,-91.339,2015-04-04
42.796,-71.539,2015-06-24
42.797,-123.474,2015-05-06
42.798,-71.536,2015-08-13
42.798,-71.536,2015-08-13
42.8,-123.44,2015-05-06
42.801,-105.29,2015-09-06
42.803,-123.457,2015-05-06
42.803,-100.138,2015-03-19
42.803,-97.214,2015-04-28
42.803,-88.456,2015-03-31
42.804,-122.937,2015-08-21
42.804,-122.937,2015-08-21
42.804,-122.937,2015-08-21
42.807,-122.965,2015-08-17
42.808,-123.462,2015-05-06
42.809,-122.946,2015-08-17
42.809,-96.985,2015-04-23
42.81,-73.671,2015-08-07
42.811,-122.951,2015-08-21
42.812,-122.951,2015-08-21
42.812,-122.951,2015-08-21
42.815,-96.96,2015-04-23
42.815,-92.213,2015-04-23
42.815,-89.195,2015-04-14
42.817,-122.948,2015-08-19
42.817,-122.948,2015-08-19
42.817,-122.948,2015-08-19
42.818,-92.715,2015-04-01
42.819,-93.112,2015-04-14
42.819,-91.357,2015-04-17
42.82,-122.947,2015-08-17
42.82,-122.947,2015-08-17
42.82,-122.947,2015-08-17
42.82,-115.355,2015-02-17
42.82,-114.837,2015-08-15
42.82,-92.698,2015-04-01
42.821,-114.837,2015-08-16
42.821,-92.698,2015-03-20
42.821,-91.338,2015-04-17
42.822,-89.118,2015-04-27
42.823,-85.67,2015-05-22
42.823,-83.695,2015-03-24
42.825,-85.667,2015-07-07
42.826,-122.964,2015-08-16
42.826,-93.067,2015-03-31
42.826,-85.669,2015-04-18
42.827,-122.964,2015-08-16
42.827,-122.964,2015-08-16
42.827,-114.829,2015-08-15
42.828,-122.978,2015-08-13
42.828,-91.512,2015-04-26
42.829,-122.977,2015-08-13
42.829,-122.958,2015-08-19
42.829,-122.951,2015-08-16
42.829,-122.951,2015-08-16
42.829,-122.951,2015-08-16
42.829,-122.944,2015-08-05
42.83,-122.961,2015-08-06
42.83,-122.95,2015-08-14
42.83,-84.835,2015-04-18
42.831,-122.931,2015-08-05
42.831,-122.926,2015-08-08
42.831,-93.101,2015-04-14
42.833,-122.93,2015-08-08
42.834,-92.219,2015-03-17
42.835,-115.355,2015-02-17
42.835,-91.543,2015-04-26
42.837,-122.953,2015-08-07
42.837,-122.953,2015-08-07
42.837,-122.953,2015-08-07
42.837,-93.119,2015-04-01
42.838,-124.114,2015-01-30
42.839,-124.096,2015-01-30
42.839,-90.308,2015-04-23
42.84,-91.536,2015-04-26
42.841,-73.986,2015-08-09
42.841,-73.986,2015-08-09
42.842,-89.124,2015-04-26
42.844,-122.935,2015-08-06
42.844,-122.911,2015-08-06
42.844,-122.911,2015-08-06
42.844,-100.437,2015-04-22
42.844,-92.217,2015-03-17
42.845,-123.021,2015-08-02
42.845,-122.918,2015-08-06
42.845,-77.692,2015-04-28
42.846,-124.099,2015-01-30
42.846,-122.902,2015-08-06
42.847,-98.8,2015-03-31
42.847,-98.507,2015-03-21
42.847,-97.964,2015-05-12
42.848,-122.947,2015-08-02
42.849,-122.907,2015-08-06
42.849,-122.904,2015-08-06
42.849,-97.952,2015-05-12
42.849,-82.306,2015-05-28
42.85,-99.069,2015-05-30
42.852,-98.373,2015-03-21
42.853,-115.855,2015-05-03
42.853,-89.601,2015-04-04
42.854,-122.947,2015-08-02
42.854,-122.941,2015-08-05
42.854,-122.932,2015-08-05
42.854,-89.615,2015-04-04
42.856,-103.1,2015-08-14
42.856,-103.1,2015-08-14
42.856,-103.1,2015-08-14
42.857,-98.762,2015-03-31
42.857,-93.421,2015-03-21
42.859,-122.959,2015-08-01
42.859,-122.911,2015-08-09
42.859,-122.911,2015-08-09
42.86,-122.998,2015-07-31
42.86,-98.39,2015-03-21
42.862,-122.918,2015-08-07
42.862,-122.918,2015-08-07
42.863,-122.935,2015-08-05
42.863,-82.229,2015-05-08
42.864,-89.613,2015-04-04
42.865,-123.065,2015-08-01
42.865,-122.929,2015-08-02
42.866,-112.875,2015-04-07
42.867,-123.038,2015-08-01
42.867,-122.933,2015-08-05
42.867,-122.929,2015-08-08
42.867,-114.488,2015-08-14
42.868,-122.908,2015-08-09
42.868,-122.908,2015-08-09
42.868,-122.905,2015-08-09
42.868,-122.905,2015-08-09
42.868,-122.905,2015-08-09
42.869,-114.459,2015-08-14
42.869,-114.459,2015-08-14
42.869,-114.459,2015-08-14
42.872,-123.069,2015-08-04
42.872,-123.013,2015-07-31
42.872,-89.543,2015-04-18
42.874,-122.932,2015-08-05
42.874,-122.924,2015-08-05
42.876,-122.956,2015-08-03
42.877,-124.338,2015-04-20
42.877,-123.047,2015-08-04
42.877,-118.514,2015-02-18
42.878,-122.971,2015-08-01
42.878,-122.937,2015-08-03
42.879,-105.855,2015-03-28
42.879,-95.571,2015-04-30
42.879,-94.858,2015-03-28
42.879,-89.329,2015-04-06
42.88,-124.339,2015-04-17
42.88,-123.071,2015-08-05
42.88,-122.979,2015-07-31
42.881,-105.852,2015-03-28
42.882,-89.264,2015-03-31
42.883,-122.987,2015-08-01
42.884,-93.245,2015-03-31
42.885,-123.053,2015-08-05
42.885,-122.961,2015-08-01
42.885,-93.241,2015-03-31
42.887,-123.057,2015-08-02
42.887,-122.995,2015-07-31
42.887,-89.654,2015-04-11
42.888,-122.988,2015-07-31
42.888,-97.997,2015-03-11
42.889,-123.071,2015-08-01
42.889,-122.967,2015-08-01
42.89,-123.066,2015-08-01
42.89,-123.045,2015-08-01
42.89,-123.003,2015-07-31
42.89,-122.994,2015-07-31
42.89,-122.992,2015-08-02
42.891,-123.069,2015-08-04
42.892,-124.448,2015-03-16
42.892,-123.01,2015-07-31
42.893,-123.034,2015-07-31
42.893,-92.858,2015-03-31
42.894,-122.971,2015-08-04
42.894,-94.903,2015-03-28
42.895,-123.041,2015-07-31
42.897,-122.976,2015-08-02
42.897,-122.95,2015-08-05
42.897,-122.948,2015-08-05
42.901,-123.062,2015-07-31
42.901,-114.783,2015-04-27
42.901,-73.697,2015-08-16
42.902,-122.947,2015-07-17
42.903,-122.961,2015-08-02
42.903,-93.873,2015-03-22
42.903,-91.399,2015-04-04
42.903,-82.419,2015-05-28
42.904,-123.044,2015-07-31
42.904,-114.7,2015-03-10
42.905,-123.939,2015-01-09
42.905,-123.048,2015-07-31
42.905,-123.015,2015-07-31
42.905,-93.885,2015-03-22
42.905,-77.297,2015-07-22
42.906,-122.98,2015-08-05
42.906,-122.961,2015-08-07
42.908,-122.965,2015-08-05
42.908,-89.209,2015-05-02
42.909,-123.052,2015-07-31
42.91,-122.999,2015-07-31
42.91,-122.977,2015-08-05
42.91,-114.847,2015-03-06
42.912,-123.035,2015-07-31
42.912,-88.558,2015-04-04
42.913,-122.979,2015-08-07
42.915,-89.87,2015-04-11
42.917,-122.975,2015-08-07
42.917,-122.975,2015-08-07
42.918,-89.483,2015-04-18
42.919,-123.056,2015-07-31
42.919,-122.965,2015-08-08
42.92,-123.003,2015-08-05
42.92,-122.968,2015-08-08
42.921,-122.99,2015-08-05
42.921,-101.674,2015-03-14
42.921,-94.644,2015-04-04
42.922,-122.962,2015-08-08
42.923,-92.583,2015-03-20
42.923,-89.471,2015-04-18
42.924,-115.337,2015-05-28
42.926,-122.971,2015-08-09
42.926,-122.971,2015-08-09
42.926,-122.97,2015-08-09
42.926,-91.121,2015-04-23
42.929,-95.433,2015-04-27
42.93,-89.303,2015-04-27
42.931,-95.456,2015-04-27
42.932,-72.284,2015-07-21
42.933,-98.523,2015-04-26
42.937,-95.439,2015-04-27
42.94,-89.681,2015-04-05
42.942,-94.93,2015-04-26
42.945,-98.512,2015-03-10
42.951,-89.862,2015-04-11
42.953,-94.061,2015-04-14
42.957,-88.838,2015-03-17
42.96,-94.052,2015-03-20
42.961,-98.546,2015-03-10
42.961,-98.504,2015-03-10
42.962,-98.554,2015-03-10
42.964,-98.528,2015-03-10
42.967,-112.957,2015-03-13
42.974,-92.939,2015-04-12
42.981,-111.714,2015-06-25
42.982,-111.715,2015-08-19
42.983,-111.715,2015-08-19
42.983,-111.715,2015-08-19
42.983,-111.71,2015-06-26
42.983,-111.707,2015-08-13
42.983,-111.702,2015-07-29
42.983,-88.624,2015-04-23
42.984,-111.707,2015-08-13
42.984,-111.703,2015-08-17
42.984,-111.703,2015-08-17
42.985,-111.704,2015-06-19
42.986,-111.716,2015-08-17
42.986,-111.716,2015-08-17
42.986,-111.715,2015-08-17
42.986,-89.889,2015-04-30
42.987,-74.396,2015-07-31
42.989,-74.397,2015-07-06
42.993,-115.18,2015-03-10
42.993,-98.752,2015-04-29
42.995,-115.193,2015-03-10
42.995,-94.564,2015-03-28
42.997,-89.888,2015-04-27
42.998,-102.567,2015-09-03
42.999,-94.698,2015-03-31
42.999,-89.901,2015-04-27
43.001,-94.711,2015-03-31
43.002,-115.178,2015-03-10
43.003,-112.532,2015-05-30
43.004,-115.191,2015-03-10
43.005,-94.089,2015-04-27
43.005,-89.897,2015-04-27
43.012,-89.497,2015-04-28
43.013,-85.721,2015-06-23
43.015,-123.866,2015-01-29
43.015,-89.467,2015-06-19
43.02,-123.88,2015-01-29
43.02,-85.735,2015-06-28
43.021,-71.161,2015-08-09
43.023,-122.217,2015-08-27
43.024,-123.863,2015-01-29
43.024,-90.114,2015-04-28
43.024,-71.158,2015-06-24
43.024,-71.158,2015-06-22
43.024,-71.155,2015-07-17
43.025,-124.362,2015-02-24
43.026,-71.152,2015-05-07
43.027,-122.238,2015-08-16
43.027,-122.238,2015-08-16
43.027,-122.238,2015-08-16
43.027,-122.198,2015-08-27
43.029,-122.232,2015-08-18
43.029,-122.232,2015-08-18
43.029,-122.232,2015-08-18
43.029,-122.226,2015-08-16
43.029,-122.226,2015-08-16
43.029,-122.225,2015-08-16
43.029,-71.158,2015-07-03
43.03,-90.115,2015-04-28
43.031,-122.257,2015-08-12
43.031,-122.237,2015-08-17
43.031,-122.237,2015-08-17
43.032,-122.256,2015-08-07
43.032,-122.256,2015-08-07
43.032,-122.256,2015-08-07
43.032,-122.252,2015-08-17
43.032,-122.252,2015-08-17
43.032,-122.218,2015-08-20
43.032,-122.121,2015-06-25
43.033,-122.271,2015-08-25
43.033,-122.262,2015-08-15
43.034,-124.23,2015-04-18
43.034,-122.247,2015-08-21
43.034,-122.247,2015-08-21
43.034,-122.224,2015-08-17
43.034,-122.224,2015-08-17
43.034,-122.211,2015-08-23
43.034,-94.789,2015-03-11
43.034,-89.403,2015-06-19
43.035,-122.273,2015-08-19
43.035,-122.273,2015-08-19
43.035,-122.26,2015-08-13
43.035,-122.26,2015-08-13
43.035,-122.26,2015-08-13
43.035,-122.222,2015-08-15
43.035,-122.204,2015-08-23
43.035,-122.204,2015-08-23
43.035,-122.204,2015-08-23
43.035,-98.572,2015-04-24
43.036,-122.273,2015-08-19
43.036,-122.263,2015-08-22
43.036,-122.263,2015-08-22
43.036,-122.263,2015-08-22
43.036,-122.257,2015-08-25
43.036,-122.246,2015-08-19
43.037,-122.283,2015-08-07
43.037,-122.26,2015-08-22
43.037,-122.256,2015-08-07
43.037,-122.256,2015-08-07
43.037,-122.256,2015-08-07
43.037,-122.254,2015-08-19
43.037,-122.248,2015-08-19
43.037,-122.248,2015-08-19
43.037,-122.248,2015-08-19
43.037,-122.232,2015-08-19
43.037,-122.232,2015-08-19
43.037,-122.232,2015-08-19
43.037,-122.215,2015-08-19
43.037,-122.215,2015-08-19
43.037,-122.215,2015-08-19
43.038,-122.231,2015-08-14
43.038,-122.231,2015-08-14
43.038,-122.228,2015-08-17
43.038,-122.227,2015-08-17
43.038,-93.382,2015-05-13
43.039,-122.235,2015-08-16
43.039,-122.211,2015-08-21
43.039,-122.211,2015-08-21
43.039,-122.18,2015-08-23
43.039,-122.18,2015-08-23
43.039,-122.18,2015-08-23
43.04,-124.256,2015-04-18
43.041,-122.262,2015-08-21
43.041,-122.258,2015-08-07
43.041,-122.258,2015-08-07
43.041,-122.258,2015-08-07
43.041,-122.229,2015-08-17
43.041,-122.203,2015-08-20
43.041,-122.203,2015-08-20
43.041,-114.575,2015-03-29
43.042,-124.227,2015-04-18
43.042,-122.266,2015-08-22
43.042,-122.231,2015-08-13
43.042,-94.792,2015-03-11
43.043,-122.298,2015-08-22
43.043,-122.298,2015-08-22
43.043,-122.255,2015-08-22
43.043,-122.255,2015-08-13
43.043,-122.243,2015-08-12
43.043,-122.214,2015-08-23
43.043,-122.214,2015-08-23
43.043,-122.214,2015-08-23
43.043,-122.207,2015-08-22
43.043,-122.207,2015-08-22
43.043,-122.207,2015-08-22
43.043,-95.333,2015-04-23
43.044,-124.252,2015-04-18
43.044,-122.254,2015-08-13
43.044,-122.254,2015-08-11
43.044,-122.254,2015-08-11
43.044,-122.254,2015-08-11
43.044,-122.248,2015-08-19
43.044,-122.223,2015-08-20
43.044,-122.222,2015-08-20
43.044,-122.222,2015-08-20
43.044,-122.222,2015-08-20
43.044,-122.22,2015-08-20
43.044,-122.204,2015-08-18
43.044,-122.202,2015-08-23
43.044,-122.202,2015-08-23
43.044,-122.2,2015-08-22
43.044,-122.122,2015-08-22
43.044,-92.492,2015-03-28
43.045,-122.276,2015-08-23
43.045,-122.276,2015-08-23
43.045,-122.276,2015-08-23
43.045,-122.263,2015-08-09
43.045,-122.263,2015-08-09
43.045,-122.263,2015-08-09
43.045,-122.26,2015-08-19
43.045,-122.26,2015-08-19
43.045,-122.26,2015-08-19
43.045,-122.252,2015-08-07
43.045,-122.252,2015-08-07
43.045,-122.246,2015-08-14
43.045,-122.246,2015-08-14
43.045,-122.245,2015-08-14
43.045,-122.204,2015-08-18
43.045,-122.204,2015-08-18
43.045,-122.201,2015-08-23
43.045,-122.201,2015-08-23
43.045,-122.201,2015-08-23
43.045,-122.122,2015-08-22
43.045,-122.122,2015-08-22
43.046,-122.264,2015-08-23
43.046,-122.264,2015-08-23
43.046,-122.264,2015-08-23
43.046,-122.259,2015-08-09
43.046,-122.259,2015-08-09
43.046,-122.259,2015-08-09
43.046,-122.201,2015-08-23
43.046,-122.189,2015-08-24
43.046,-122.189,2015-08-24
43.046,-122.189,2015-08-24
43.046,-122.132,2015-08-23
43.046,-122.132,2015-08-23
43.046,-122.132,2015-08-23
43.046,-94.549,2015-04-26
43.047,-122.249,2015-08-09
43.047,-122.233,2015-08-14
43.047,-122.233,2015-08-14
43.047,-122.233,2015-08-14
43.047,-122.214,2015-08-21
43.047,-122.212,2015-08-19
43.048,-124.227,2015-04-18
43.048,-122.272,2015-08-08
43.048,-122.258,2015-08-22
43.048,-122.249,2015-08-04
43.048,-122.249,2015-08-09
43.048,-122.249,2015-08-09
43.048,-122.235,2015-08-11
43.048,-122.214,2015-08-21
43.048,-122.214,2015-08-21
43.048,-122.21,2015-08-13
43.048,-122.21,2015-08-13
43.048,-122.21,2015-08-13
43.048,-122.205,2015-08-13
43.048,-122.205,2015-08-13
43.048,-122.205,2015-08-13
43.048,-122.154,2015-08-24
43.049,-122.22,2015-08-19
43.049,-122.22,2015-08-19
43.049,-122.201,2015-08-20
43.049,-122.201,2015-08-20
43.049,-122.201,2015-08-20
43.049,-122.172,2015-08-22
43.05,-124.245,2015-02-20
43.05,-122.25,2015-08-11
43.05,-122.25,2015-08-11
43.05,-122.235,2015-08-09
43.05,-122.235,2015-08-09
43.05,-122.235,2015-08-09
43.05,-122.224,2015-08-13
43.05,-122.224,2015-08-13
43.05,-122.209,2015-08-23
43.05,-122.206,2015-08-19
43.05,-122.206,2015-08-19
43.05,-122.206,2015-08-19
43.05,-122.203,2015-08-13
43.05,-122.19,2015-08-21
43.05,-122.19,2015-08-21
43.05,-122.19,2015-08-21
43.05,-122.177,2015-08-23
43.05,-122.177,2015-08-23
43.051,-122.254,2015-08-23
43.051,-122.254,2015-08-23
43.051,-122.254,2015-08-23
43.051,-122.238,2015-08-13
43.051,-122.238,2015-08-13
43.051,-122.238,2015-08-13
43.051,-122.189,2015-08-22
43.051,-122.189,2015-08-22
43.051,-122.189,2015-08-21
43.051,-122.189,2015-08-21
43.052,-122.266,2015-08-23
43.052,-122.266,2015-08-23
43.052,-122.217,2015-08-13
43.052,-122.217,2015-08-13
43.052,-122.195,2015-08-23
43.052,-122.195,2015-08-23
43.052,-122.195,2015-08-23
43.052,-122.191,2015-08-19
43.052,-122.188,2015-08-23
43.052,-122.188,2015-08-23
43.053,-123.855,2015-05-25
43.053,-122.252,2015-08-13
43.053,-122.252,2015-08-13
43.053,-122.252,2015-08-13
43.053,-122.245,2015-08-12
43.054,-122.267,2015-08-13
43.054,-122.266,2015-08-09
43.054,-122.266,2015-08-09
43.054,-122.258,2015-08-11
43.054,-122.231,2015-08-13
43.054,-122.231,2015-08-13
43.054,-122.229,2015-08-12
43.054,-93.359,2015-04-11
43.055,-122.256,2015-08-09
43.055,-122.245,2015-08-13
43.055,-122.245,2015-08-13
43.055,-122.245,2015-08-13
43.055,-122.244,2015-08-13
43.055,-122.237,2015-08-13
43.055,-122.237,2015-08-13
43.055,-122.204,2015-08-23
43.055,-122.204,2015-08-23
43.055,-122.204,2015-08-23
43.055,-122.197,2015-08-20
43.055,-94.713,2015-04-05
43.056,-122.262,2015-08-13
43.056,-122.262,2015-08-13
43.056,-122.211,2015-08-13
43.056,-122.21,2015-08-13
43.056,-122.193,2015-08-18
43.056,-122.193,2015-08-18
43.056,-122.193,2015-08-18
43.056,-122.176,2015-08-24
43.056,-122.176,2015-08-24
43.056,-122.129,2015-08-23
43.056,-122.129,2015-08-23
43.056,-122.129,2015-08-23
43.056,-112.597,2015-08-18
43.056,-89.036,2015-04-18
43.057,-123.86,2015-05-25
43.057,-122.281,2015-08-13
43.057,-122.261,2015-08-13
43.057,-122.26,2015-08-13
43.057,-122.259,2015-08-13
43.057,-122.259,2015-08-13
43.057,-122.252,2015-08-09
43.057,-122.252,2015-08-09
43.057,-122.252,2015-08-09
43.057,-122.17,2015-08-26
43.057,-90.891,2015-04-23
43.058,-122.274,2015-08-13
43.058,-122.271,2015-08-26
43.058,-122.247,2015-08-11
43.058,-122.247,2015-08-11
43.058,-122.239,2015-08-11
43.058,-122.18,2015-08-23
43.058,-122.18,2015-08-23
43.058,-122.18,2015-08-23
43.058,-122.158,2015-08-24
43.059,-123.846,2015-05-25
43.059,-122.274,2015-08-13
43.059,-122.274,2015-08-13
43.059,-122.258,2015-08-13
43.059,-122.239,2015-08-09
43.059,-122.239,2015-08-09
43.059,-122.126,2015-08-27
43.059,-121.973,2015-05-05
43.059,-90.878,2015-04-23
43.06,-122.268,2015-08-13
43.06,-122.268,2015-08-13
43.06,-122.268,2015-08-13
43.06,-122.26,2015-08-11
43.06,-122.26,2015-08-11
43.06,-122.259,2015-08-11
43.06,-122.257,2015-08-13
43.06,-122.257,2015-08-13
43.06,-122.256,2015-08-13
43.06,-122.237,2015-08-10
43.06,-122.215,2015-08-16
43.06,-122.215,2015-08-16
43.06,-122.215,2015-08-16
43.06,-122.201,2015-08-13
43.06,-122.201,2015-08-13
43.06,-122.201,2015-08-13
43.061,-122.263,2015-08-12
43.061,-122.263,2015-08-14
43.061,-122.263,2015-08-14
43.061,-122.263,2015-08-14
43.061,-122.237,2015-08-13
43.061,-122.215,2015-08-13
43.061,-122.201,2015-08-16
43.061,-122.198,2015-08-23
43.061,-122.198,2015-08-23
43.061,-122.198,2015-08-23
43.061,-122.189,2015-08-24
43.061,-122.186,2015-08-23
43.061,-122.186,2015-08-23
43.061,-122.186,2015-08-23
43.061,-122.173,2015-08-25
43.061,-103.317,2015-07-01
43.062,-122.209,2015-08-16
43.062,-122.209,2015-08-16
43.062,-122.209,2015-08-16
43.062,-122.199,2015-08-14
43.062,-122.199,2015-08-14
43.062,-122.199,2015-08-14
43.062,-101.056,2015-03-29
43.062,-73.825,2015-08-16
43.062,-73.825,2015-08-16
43.062,-73.824,2015-08-16
43.063,-122.251,2015-08-12
43.063,-122.251,2015-08-12
43.063,-122.247,2015-08-12
43.063,-122.229,2015-08-13
43.063,-122.229,2015-08-13
43.063,-122.229,2015-08-13
43.063,-122.221,2015-08-11
43.063,-122.158,2015-08-24
43.063,-122.156,2015-08-24
43.063,-122.138,2015-08-26
43.063,-121.964,2015-05-05
43.064,-122.253,2015-08-09
43.064,-122.164,2015-08-24
43.065,-122.243,2015-08-13
43.065,-122.243,2015-08-13
43.065,-122.243,2015-08-13
43.065,-122.239,2015-08-12
43.065,-122.233,2015-08-11
43.065,-122.124,2015-08-22
43.065,-122.118,2015-08-22
43.065,-122.118,2015-08-22
43.065,-122.118,2015-08-22
43.065,-121.978,2015-05-05
43.066,-122.226,2015-08-12
43.066,-122.226,2015-08-12
43.066,-94.779,2015-04-23
43.067,-122.258,2015-08-13
43.067,-122.243,2015-08-13
43.067,-122.243,2015-08-13
43.067,-122.15,2015-08-25
43.067,-122.124,2015-08-27
43.067,-89.303,2015-04-23
43.068,-122.272,2015-08-13
43.068,-94.791,2015-04-23
43.069,-122.263,2015-08-14
43.069,-122.263,2015-08-14
43.069,-122.263,2015-08-14
43.069,-122.253,2015-08-12
43.069,-122.136,2015-08-27
43.069,-122.13,2015-08-22
43.069,-122.13,2015-08-22
43.069,-122.13,2015-08-22
43.07,-122.272,2015-08-13
43.07,-122.266,2015-08-14
43.07,-122.266,2015-08-14
43.07,-122.266,2015-08-14
43.071,-122.237,2015-08-12
43.071,-122.22,2015-08-23
43.071,-122.22,2015-08-23
43.071,-101.12,2015-03-29
43.072,-122.279,2015-08-13
43.072,-122.279,2015-08-13
43.072,-122.253,2015-08-12
43.072,-122.253,2015-08-12
43.072,-122.13,2015-08-23
43.072,-91.139,2015-07-14
43.073,-122.279,2015-08-13
43.073,-122.16,2015-08-27
43.073,-122.151,2015-08-29
43.073,-122.131,2015-08-23
43.073,-122.131,2015-08-23
43.073,-122.131,2015-08-23
43.073,-91.145,2015-07-03
43.074,-122.267,2015-08-13
43.074,-122.242,2015-08-13
43.074,-122.242,2015-08-13
43.074,-122.241,2015-08-12
43.074,-122.241,2015-08-12
43.074,-122.239,2015-08-16
43.074,-122.239,2015-08-16
43.074,-122.239,2015-08-16
43.074,-122.196,2015-08-23
43.074,-122.196,2015-08-23
43.074,-122.196,2015-08-23
43.075,-122.159,2015-08-29
43.075,-122.117,2015-08-22
43.075,-122.117,2015-08-22
43.076,-122.256,2015-08-13
43.076,-122.256,2015-08-13
43.076,-122.256,2015-08-13
43.076,-122.117,2015-08-22
43.077,-122.275,2015-08-23
43.077,-122.275,2015-08-23
43.077,-122.275,2015-08-23
43.077,-122.266,2015-08-13
43.077,-122.21,2015-08-21
43.077,-122.21,2015-08-21
43.077,-122.21,2015-08-21
43.078,-122.169,2015-08-29
43.079,-122.261,2015-08-17
43.079,-122.261,2015-08-17
43.079,-122.26,2015-08-17
43.079,-122.257,2015-08-23
43.079,-122.232,2015-08-21
43.079,-122.232,2015-08-21
43.079,-122.232,2015-08-21
43.079,-122.2,2015-08-23
43.079,-122.2,2015-08-23
43.079,-122.123,2015-08-23
43.079,-122.122,2015-08-21
43.08,-122.28,2015-08-19
43.08,-122.28,2015-08-19
43.08,-122.28,2015-08-19
43.08,-122.262,2015-08-23
43.08,-122.233,2015-08-13
43.08,-122.233,2015-08-13
43.081,-122.273,2015-08-23
43.081,-122.256,2015-08-14
43.081,-122.256,2015-08-14
43.081,-122.256,2015-08-14
43.081,-122.232,2015-08-17
43.081,-122.232,2015-08-17
43.081,-122.218,2015-08-21
43.081,-122.218,2015-08-21
43.081,-122.218,2015-08-21
43.082,-122.274,2015-08-23
43.082,-122.274,2015-08-23
43.082,-122.191,2015-08-23
43.082,-122.191,2015-08-23
43.082,-122.191,2015-08-23
43.082,-122.158,2015-08-27
43.083,-122.274,2015-08-23
43.083,-122.242,2015-08-16
43.083,-122.242,2015-08-16
43.083,-122.242,2015-08-16
43.083,-122.217,2015-08-20
43.083,-122.217,2015-08-20
43.083,-122.217,2015-08-20
43.083,-122.199,2015-08-23
43.083,-122.199,2015-08-23
43.083,-122.199,2015-08-23
43.084,-122.24,2015-08-13
43.084,-122.24,2015-08-13
43.084,-122.24,2015-08-13
43.085,-122.237,2015-08-18
43.085,-122.237,2015-08-18
43.085,-122.237,2015-08-18
43.085,-122.226,2015-08-13
43.085,-122.226,2015-08-13
43.085,-122.226,2015-08-13
43.085,-122.187,2015-08-23
43.085,-122.187,2015-08-23
43.085,-122.187,2015-08-23
43.086,-122.199,2015-08-21
43.086,-122.199,2015-08-21
43.086,-122.199,2015-08-21
43.087,-122.279,2015-08-20
43.087,-122.279,2015-08-20
43.087,-122.261,2015-08-19
43.087,-122.26,2015-08-19
43.087,-122.26,2015-08-19
43.087,-122.248,2015-08-13
43.087,-122.204,2015-08-18
43.087,-122.204,2015-08-18
43.087,-122.202,2015-08-19
43.087,-122.202,2015-08-19
43.087,-122.178,2015-08-22
43.088,-122.299,2015-08-19
43.088,-122.26,2015-08-13
43.088,-122.194,2015-08-20
43.088,-122.187,2015-08-23
43.088,-122.187,2015-08-23
43.088,-122.187,2015-08-23
43.089,-122.275,2015-08-19
43.089,-122.275,2015-08-19
43.089,-122.196,2015-08-23
43.089,-96.39,2015-03-16
43.09,-122.285,2015-08-19
43.09,-122.285,2015-08-19
43.09,-122.285,2015-08-19
43.09,-122.259,2015-08-14
43.09,-122.259,2015-08-14
43.09,-122.259,2015-08-14
43.09,-122.215,2015-08-18
43.09,-122.16,2015-08-29
43.09,-122.155,2015-08-27
43.09,-115.211,2015-07-09
43.09,-96.377,2015-03-16
43.09,-88.764,2015-05-01
